round,AGGREGATION_METHOD,GRAD_MODE,TRIGGER_RATE,IS_SYBIL,ADV_RATE,CHANGE_BASE,IID,main_acc,main_loss,clean_acc,triggered_acc,asr,malicious_rate,benign_rate,avg_malicious_rate,avg_benign_rate,baseline_client_id,malicious_baseline
6,martfl,single,0.25,False,0.4,False,NonIID,0.6837,0.8366228479385376,0.6964,0.2038,0.8879,1.0,0.5,0.7619047619047619,0.5238095238095238,,
7,martfl,single,0.25,False,0.4,False,NonIID,0.7128,0.7154838858604431,0.7156,0.1895,0.8926,0.75,0.7222222222222222,0.7604166666666666,0.548611111111111,,
8,martfl,single,0.25,False,0.4,False,NonIID,0.7077,0.73882965259552,0.7235,0.1782,0.9165,1.0,0.5,0.787037037037037,0.5432098765432098,,
9,martfl,single,0.25,False,0.4,False,NonIID,0.7456,0.6224361978530883,0.7463,0.1606,0.9338,0.8333333333333334,0.7777777777777778,0.7916666666666666,0.5666666666666667,,
10,martfl,single,0.25,False,0.4,False,NonIID,0.7445,0.6723015940666198,0.7563,0.1475,0.9485,0.9166666666666666,0.3888888888888889,0.8030303030303029,0.5505050505050505,,
11,martfl,single,0.25,False,0.4,False,NonIID,0.7621,0.5699828219413757,0.77,0.1527,0.9417,0.8333333333333334,0.7777777777777778,0.8055555555555555,0.5694444444444444,,
12,martfl,single,0.25,False,0.4,False,NonIID,0.749,0.7275188341140747,0.7607,0.1632,0.9317,0.5,0.2777777777777778,0.782051282051282,0.547008547008547,,
13,martfl,single,0.25,False,0.4,False,NonIID,0.7733,0.553455421447754,0.7795,0.1432,0.9516,0.75,0.7777777777777778,0.7797619047619048,0.5634920634920635,,
14,martfl,single,0.25,False,0.4,False,NonIID,0.7569,0.6552393502235413,0.7712,0.1228,0.9738,0.75,0.3333333333333333,0.7777777777777778,0.548148148148148,,
15,martfl,single,0.25,False,0.4,False,NonIID,0.7704,0.5712542240619659,0.7762,0.1184,0.9777,0.75,0.7222222222222222,0.7760416666666666,0.5590277777777777,,
16,martfl,single,0.25,False,0.4,False,NonIID,0.7686,0.6145094792366028,0.781,0.1107,0.9861,0.9166666666666666,0.3333333333333333,0.784313725490196,0.545751633986928,,
17,martfl,single,0.25,False,0.4,False,NonIID,0.7905,0.5255514123439788,0.7952,0.1168,0.9798,0.75,0.7777777777777778,0.7824074074074073,0.558641975308642,,
18,martfl,single,0.25,False,0.4,False,NonIID,0.7822,0.572807645893097,0.7951,0.1162,0.9806,0.8333333333333334,0.3333333333333333,0.7850877192982456,0.5467836257309941,,
19,martfl,single,0.25,False,0.4,False,NonIID,0.806,0.5001290871620179,0.8095,0.1174,0.9793,0.75,0.7777777777777778,0.7833333333333333,0.5583333333333333,,
20,martfl,single,0.25,False,0.4,False,NonIID,0.7833,0.5782572195053101,0.796,0.1094,0.9878,0.8333333333333334,0.3333333333333333,0.7857142857142857,0.5476190476190477,,
21,martfl,single,0.25,False,0.4,False,NonIID,0.8134,0.48563895087242126,0.815,0.1113,0.9859,0.8333333333333334,0.7777777777777778,0.7878787878787878,0.5580808080808082,,
22,martfl,single,0.25,False,0.4,False,NonIID,0.7753,0.6253202550888062,0.7864,0.1136,0.9834,0.5,0.3333333333333333,0.7753623188405797,0.5483091787439615,,
0,martfl,single,0.25,True,0.1,True,NonIID,0.5113,1.3532666265487672,0.5178,0.5426,0.1959,1.0,0.7407407407407407,1.0,0.7407407407407407,14,False
1,martfl,single,0.25,True,0.1,True,NonIID,0.5863,1.0484303570747375,0.5951,0.6081,0.0564,1.0,0.5555555555555556,1.0,0.6481481481481481,5,False
2,martfl,single,0.25,True,0.1,True,NonIID,0.7301,0.7108026504039764,0.7424,0.733,0.0883,0.0,0.2222222222222222,0.6666666666666666,0.5061728395061729,7,False
3,martfl,single,0.25,True,0.1,True,NonIID,0.75,0.6730807468891143,0.7597,0.7441,0.0839,0.0,0.25925925925925924,0.5,0.4444444444444445,5,False
4,martfl,single,0.25,True,0.1,True,NonIID,0.7581,0.6261404842376709,0.7713,0.7504,0.0844,0.0,0.2222222222222222,0.4,0.4,7,False
5,martfl,single,0.25,True,0.1,True,NonIID,0.7681,0.6386322326660157,0.7819,0.7629,0.0662,0.0,0.037037037037037035,0.3333333333333333,0.3395061728395062,7,False
6,martfl,single,0.25,True,0.1,True,NonIID,0.7637,0.6264266252517701,0.7685,0.7434,0.1098,0.0,0.037037037037037035,0.2857142857142857,0.29629629629629634,7,False
7,martfl,single,0.25,True,0.1,True,NonIID,0.7902,0.5734272187709808,0.7953,0.7877,0.1004,0.0,0.037037037037037035,0.25,0.26388888888888895,7,False
8,martfl,single,0.25,True,0.1,True,NonIID,0.7851,0.5660679070472717,0.7941,0.7703,0.0966,0.0,0.037037037037037035,0.2222222222222222,0.23868312757201654,7,False
9,martfl,single,0.25,True,0.1,True,NonIID,0.7994,0.5456662133693695,0.8035,0.7883,0.1171,0.0,0.037037037037037035,0.2,0.2185185185185186,7,False
10,martfl,single,0.25,True,0.1,True,NonIID,0.8018,0.5360450161933898,0.8124,0.7773,0.0675,0.0,0.037037037037037035,0.18181818181818182,0.2020202020202021,7,False
11,martfl,single,0.25,True,0.1,True,NonIID,0.7968,0.5515291954994201,0.8064,0.7863,0.0948,0.0,0.037037037037037035,0.16666666666666666,0.1882716049382717,7,False
12,martfl,single,0.25,True,0.1,True,NonIID,0.8027,0.5402121993541718,0.8128,0.7869,0.0935,0.0,0.037037037037037035,0.15384615384615385,0.17663817663817674,7,False
13,martfl,single,0.25,True,0.1,True,NonIID,0.8176,0.5057619077205658,0.8215,0.8063,0.1104,0.0,0.037037037037037035,0.14285714285714285,0.16666666666666677,7,False
14,martfl,single,0.25,True,0.1,True,NonIID,0.8327,0.48671141362190246,0.8372,0.8119,0.0997,0.0,0.037037037037037035,0.13333333333333333,0.1580246913580248,7,False
15,martfl,single,0.25,True,0.1,True,NonIID,0.818,0.5241472755908966,0.8214,0.7856,0.0655,0.0,0.037037037037037035,0.125,0.15046296296296308,7,False
16,martfl,single,0.25,True,0.1,True,NonIID,0.8152,0.5517531937599182,0.8184,0.8019,0.1044,0.0,0.037037037037037035,0.11764705882352941,0.14379084967320274,7,False
17,martfl,single,0.25,True,0.1,True,NonIID,0.8186,0.5437063209533691,0.8266,0.7936,0.0933,0.0,0.037037037037037035,0.1111111111111111,0.13786008230452687,7,False
18,martfl,single,0.25,True,0.1,True,NonIID,0.8144,0.5568540425300598,0.8194,0.7777,0.0632,0.0,0.037037037037037035,0.10526315789473684,0.1325536062378169,7,False
19,martfl,single,0.25,True,0.1,True,NonIID,0.8338,0.5067533280849457,0.8358,0.8031,0.0828,0.0,0.037037037037037035,0.1,0.1277777777777779,7,False
20,martfl,single,0.25,True,0.1,True,NonIID,0.817,0.5696839213371276,0.8245,0.7884,0.0424,0.0,0.037037037037037035,0.09523809523809523,0.12345679012345692,7,False
0,martfl,single,0.25,True,0.1,False,NonIID,0.5113,1.3532666265487672,0.5178,0.5426,0.1959,1.0,0.7407407407407407,1.0,0.7407407407407407,,
1,martfl,single,0.25,True,0.1,False,NonIID,0.6475,0.9591704175949096,0.6505,0.6391,0.1198,1.0,0.7037037037037037,1.0,0.7222222222222222,,
2,martfl,single,0.25,True,0.1,False,NonIID,0.6779,0.8597520238876343,0.6912,0.6772,0.129,1.0,0.5185185185185185,1.0,0.6543209876543209,,
3,martfl,single,0.25,True,0.1,False,NonIID,0.6845,0.8836378131866455,0.6881,0.6655,0.1057,1.0,0.6296296296296297,1.0,0.6481481481481481,,
4,martfl,single,0.25,True,0.1,False,NonIID,0.6656,0.946042306804657,0.678,0.6526,0.1501,1.0,0.6666666666666666,1.0,0.6518518518518518,,
5,martfl,single,0.25,True,0.1,False,NonIID,0.6935,0.8344583695411683,0.696,0.6548,0.1439,1.0,0.6666666666666666,1.0,0.6543209876543209,,
6,martfl,single,0.25,True,0.1,False,NonIID,0.6847,0.8445217366695404,0.699,0.6391,0.1927,1.0,0.6666666666666666,1.0,0.656084656084656,,
7,martfl,single,0.25,True,0.1,False,NonIID,0.7353,0.657180893611908,0.7381,0.6802,0.1676,1.0,0.7777777777777778,1.0,0.6712962962962963,,
8,martfl,single,0.25,True,0.1,False,NonIID,0.7137,0.7780553825855255,0.7278,0.6547,0.1872,0.3333333333333333,0.5925925925925926,0.925925925925926,0.6625514403292181,,
9,martfl,single,0.25,True,0.1,False,NonIID,0.7412,0.6503488037109375,0.7441,0.6775,0.1744,1.0,0.7407407407407407,0.9333333333333333,0.6703703703703703,,
10,martfl,single,0.25,True,0.1,False,NonIID,0.6968,1.0070072050094605,0.7085,0.6361,0.1642,0.0,0.3333333333333333,0.8484848484848485,0.6397306397306397,,
11,martfl,single,0.25,True,0.1,False,NonIID,0.7301,0.6703432176589966,0.7346,0.6895,0.1678,1.0,0.6666666666666666,0.8611111111111112,0.6419753086419753,,
12,martfl,single,0.25,True,0.1,False,NonIID,0.7506,0.6447168429374694,0.7636,0.6854,0.2131,1.0,0.6666666666666666,0.8717948717948718,0.6438746438746439,,
13,martfl,single,0.25,True,0.1,False,NonIID,0.7799,0.5470050126075745,0.7856,0.6848,0.2086,1.0,0.7407407407407407,0.880952380952381,0.6507936507936508,,
14,martfl,single,0.25,True,0.1,False,NonIID,0.733,0.9202524827003479,0.746,0.6857,0.1724,0.0,0.25925925925925924,0.8222222222222223,0.6246913580246913,,
15,martfl,single,0.25,True,0.1,False,NonIID,0.7658,0.5904416758060456,0.768,0.7055,0.1897,1.0,0.7037037037037037,0.8333333333333334,0.6296296296296297,,
16,martfl,single,0.25,True,0.1,False,NonIID,0.7706,0.5963227797508239,0.7871,0.6738,0.2621,1.0,0.5925925925925926,0.8431372549019608,0.627450980392157,,
17,martfl,single,0.25,True,0.1,False,NonIID,0.8016,0.5053367042064667,0.8057,0.6699,0.2652,1.0,0.7407407407407407,0.8518518518518519,0.6337448559670782,,
18,martfl,single,0.25,True,0.1,False,NonIID,0.7552,0.7881151349544525,0.765,0.6437,0.2619,0.0,0.2962962962962963,0.8070175438596492,0.6159844054580897,,
19,martfl,single,0.25,True,0.1,False,NonIID,0.7902,0.5263518933296204,0.7937,0.69,0.2418,1.0,0.7037037037037037,0.8166666666666668,0.6203703703703705,,
20,martfl,single,0.25,True,0.1,False,NonIID,0.751,0.842712576341629,0.7656,0.6531,0.2446,0.0,0.25925925925925924,0.7777777777777779,0.6031746031746033,,
0,martfl,single,0.25,True,0.2,True,NonIID,0.4914,1.4532242719650268,0.5008,0.5183,0.3132,1.0,0.7083333333333334,1.0,0.7083333333333334,14,False
1,martfl,single,0.25,True,0.2,True,NonIID,0.5555,1.086754655265808,0.5628,0.6122,0.0661,1.0,0.5,1.0,0.6041666666666667,6,False
2,martfl,single,0.25,True,0.2,True,NonIID,0.7097,0.7458101489543915,0.7221,0.7267,0.1074,0.0,0.125,0.6666666666666666,0.4444444444444445,7,False
3,martfl,single,0.25,True,0.2,True,NonIID,0.7301,0.7018199871063232,0.7437,0.731,0.0904,0.0,0.125,0.5,0.36458333333333337,6,False
4,martfl,single,0.25,True,0.2,True,NonIID,0.7569,0.654877981710434,0.757,0.7596,0.1104,0.0,0.041666666666666664,0.4,0.30000000000000004,6,False
5,martfl,single,0.25,True,0.2,True,NonIID,0.7543,0.6286312756538391,0.7585,0.7538,0.1095,0.0,0.041666666666666664,0.3333333333333333,0.2569444444444445,6,False
6,martfl,single,0.25,True,0.2,True,NonIID,0.7675,0.615303757238388,0.7764,0.7673,0.1046,0.0,0.041666666666666664,0.2857142857142857,0.22619047619047625,6,False
7,martfl,single,0.25,True,0.2,True,NonIID,0.7747,0.583207071352005,0.783,0.7665,0.1087,0.0,0.041666666666666664,0.25,0.20312500000000006,6,False
8,martfl,single,0.25,True,0.2,True,NonIID,0.784,0.6147541348457336,0.7974,0.7628,0.0626,0.0,0.041666666666666664,0.2222222222222222,0.18518518518518523,6,False
9,martfl,single,0.25,True,0.2,True,NonIID,0.7971,0.5416514570713044,0.8122,0.7983,0.0952,0.0,0.041666666666666664,0.2,0.1708333333333334,6,False
10,martfl,single,0.25,True,0.2,True,NonIID,0.779,0.5822563736438752,0.7972,0.7671,0.0849,0.0,0.041666666666666664,0.18181818181818182,0.15909090909090914,6,False
11,martfl,single,0.25,True,0.2,True,NonIID,0.777,0.6296257616519928,0.7928,0.7719,0.1038,0.0,0.041666666666666664,0.16666666666666666,0.1493055555555556,6,False
12,martfl,single,0.25,True,0.2,True,NonIID,0.8083,0.5534688406467437,0.8227,0.808,0.0906,0.0,0.041666666666666664,0.15384615384615385,0.14102564102564108,6,False
13,martfl,single,0.25,True,0.2,True,NonIID,0.7775,0.7123418016910553,0.7943,0.7772,0.0881,0.0,0.041666666666666664,0.14285714285714285,0.13392857142857148,6,False
14,martfl,single,0.25,True,0.2,True,NonIID,0.7856,0.6070936866283416,0.807,0.7719,0.0577,0.0,0.041666666666666664,0.13333333333333333,0.12777777777777785,6,False
15,martfl,single,0.25,True,0.2,True,NonIID,0.8035,0.579553516292572,0.8209,0.803,0.0969,0.0,0.041666666666666664,0.125,0.1223958333333334,6,False
16,martfl,single,0.25,True,0.2,True,NonIID,0.7949,0.6420650159358978,0.8077,0.7878,0.0838,0.0,0.041666666666666664,0.11764705882352941,0.11764705882352947,6,False
17,martfl,single,0.25,True,0.2,True,NonIID,0.804,0.6523945896148682,0.8189,0.818,0.0862,0.0,0.041666666666666664,0.1111111111111111,0.11342592592592597,6,False
18,martfl,single,0.25,True,0.2,True,NonIID,0.8108,0.5986071963071823,0.8244,0.8151,0.0891,0.0,0.041666666666666664,0.10526315789473684,0.10964912280701758,6,False
19,martfl,single,0.25,True,0.2,True,NonIID,0.8169,0.6063029106378556,0.8376,0.8164,0.0644,0.0,0.041666666666666664,0.1,0.10625000000000002,6,False
20,martfl,single,0.25,True,0.2,True,NonIID,0.8304,0.6146038267850876,0.8396,0.8229,0.0974,0.0,0.041666666666666664,0.09523809523809523,0.10317460317460318,6,False
0,martfl,single,0.25,True,0.2,False,NonIID,0.4914,1.4532242719650268,0.5008,0.5183,0.3132,1.0,0.7083333333333334,1.0,0.7083333333333334,,
1,martfl,single,0.25,True,0.2,False,NonIID,0.6371,0.9838677844047546,0.6397,0.6031,0.1887,1.0,0.625,1.0,0.6666666666666667,,
2,martfl,single,0.25,True,0.2,False,NonIID,0.6908,0.8243292709350586,0.7043,0.6574,0.1841,1.0,0.5416666666666666,1.0,0.625,,
3,martfl,single,0.25,True,0.2,False,NonIID,0.6889,0.7949152359008789,0.6926,0.6162,0.2101,1.0,0.75,1.0,0.65625,,
4,martfl,single,0.25,True,0.2,False,NonIID,0.6717,0.9866067403793335,0.6844,0.5585,0.309,0.6666666666666666,0.4583333333333333,0.9333333333333333,0.6166666666666667,,
5,martfl,single,0.25,True,0.2,False,NonIID,0.6917,0.8699290656089783,0.6971,0.5218,0.3567,1.0,0.5833333333333334,0.9444444444444445,0.6111111111111112,,
6,martfl,single,0.25,True,0.2,False,NonIID,0.6763,0.8717653163909912,0.6877,0.4617,0.4796,1.0,0.625,0.9523809523809524,0.6130952380952381,,
7,martfl,single,0.25,True,0.2,False,NonIID,0.7289,0.6781094515800477,0.7297,0.4694,0.4512,1.0,0.7083333333333334,0.9583333333333334,0.625,,
8,martfl,single,0.25,True,0.2,False,NonIID,0.7087,0.7368375861167907,0.7265,0.4104,0.6029,1.0,0.625,0.9629629629629631,0.625,,
9,martfl,single,0.25,True,0.2,False,NonIID,0.75,0.6183627795696258,0.7518,0.3685,0.629,1.0,0.75,0.9666666666666668,0.6375,,
10,martfl,single,0.25,True,0.2,False,NonIID,0.7381,0.7183861669540406,0.7504,0.2837,0.7811,1.0,0.4166666666666667,0.9696969696969698,0.6174242424242424,,
11,martfl,single,0.25,True,0.2,False,NonIID,0.7506,0.6110924680709839,0.7545,0.2951,0.7495,1.0,0.6666666666666666,0.9722222222222223,0.6215277777777778,,
12,martfl,single,0.25,True,0.2,False,NonIID,0.7372,0.7026099390029907,0.7521,0.3141,0.7504,1.0,0.5416666666666666,0.9743589743589745,0.6153846153846154,,
13,martfl,single,0.25,True,0.2,False,NonIID,0.7739,0.5588269669532776,0.7781,0.2377,0.8437,1.0,0.7083333333333334,0.9761904761904763,0.6220238095238095,,
14,martfl,single,0.25,True,0.2,False,NonIID,0.7613,0.6356589308261872,0.7731,0.2312,0.8553,1.0,0.4166666666666667,0.9777777777777779,0.6083333333333333,,
15,martfl,single,0.25,True,0.2,False,NonIID,0.7797,0.5478929596424102,0.7863,0.2151,0.8756,1.0,0.7083333333333334,0.9791666666666667,0.6145833333333334,,
16,martfl,single,0.25,True,0.2,False,NonIID,0.7805,0.5939007232666016,0.7901,0.1971,0.8954,1.0,0.375,0.9803921568627452,0.6004901960784315,,
17,martfl,single,0.25,True,0.2,False,NonIID,0.803,0.5045348997116089,0.8084,0.1937,0.8994,1.0,0.7083333333333334,0.9814814814814815,0.6064814814814815,,
18,martfl,single,0.25,True,0.2,False,NonIID,0.781,0.6005732234477997,0.792,0.1675,0.9272,1.0,0.2916666666666667,0.9824561403508772,0.5899122807017544,,
19,martfl,single,0.25,True,0.2,False,NonIID,0.798,0.5171624318599701,0.8026,0.1684,0.9262,1.0,0.6666666666666666,0.9833333333333334,0.59375,,
20,martfl,single,0.25,True,0.2,False,NonIID,0.7638,0.7383400790214538,0.7748,0.2054,0.8844,0.5,0.25,0.9603174603174603,0.5773809523809523,,
0,martfl,single,0.25,True,0.3,True,NonIID,0.4262,1.5581143995285034,0.4366,0.4411,0.5034,1.0,0.6666666666666666,1.0,0.6666666666666666,14,False
1,martfl,single,0.25,True,0.3,True,NonIID,0.5268,1.1434370921134949,0.5283,0.6025,0.1172,1.0,0.42857142857142855,1.0,0.5476190476190476,adv_8,True
2,martfl,single,0.25,True,0.3,True,NonIID,0.7096,0.7780665760040283,0.724,0.1407,0.9556,1.0,0.0,1.0,0.36507936507936506,adv_2,True
3,martfl,single,0.25,True,0.3,True,NonIID,0.7366,0.6990202538490295,0.7447,0.0992,0.9983,1.0,0.0,1.0,0.2738095238095238,adv_2,True
4,martfl,single,0.25,True,0.3,True,NonIID,0.7601,0.6419474469661712,0.7665,0.1065,0.9909,1.0,0.0,1.0,0.21904761904761902,adv_4,True
5,martfl,single,0.25,True,0.3,True,NonIID,0.7128,0.778791123008728,0.7287,0.1305,0.9666,0.1111111111111111,0.0,0.8518518518518517,0.18253968253968253,adv_4,True
6,martfl,single,0.25,True,0.3,True,NonIID,0.7207,0.742012661075592,0.7263,0.0977,0.9998,0.1111111111111111,0.0,0.7460317460317459,0.15646258503401358,adv_4,True
7,martfl,single,0.25,True,0.3,True,NonIID,0.7538,0.6530947343826294,0.761,0.106,0.9912,0.1111111111111111,0.0,0.6666666666666665,0.1369047619047619,adv_4,True
8,martfl,single,0.25,True,0.3,True,NonIID,0.7855,0.5974727314949035,0.7939,0.1574,0.9362,0.1111111111111111,0.0,0.6049382716049381,0.12169312169312169,adv_4,True
9,martfl,single,0.25,True,0.3,True,NonIID,0.768,0.6319986840248107,0.7805,0.1019,0.9956,0.1111111111111111,0.0,0.5555555555555554,0.10952380952380951,adv_4,True
10,martfl,single,0.25,True,0.3,True,NonIID,0.7807,0.6430751987934112,0.7949,0.1164,0.9804,0.1111111111111111,0.0,0.5151515151515149,0.09956709956709955,adv_4,True
11,martfl,single,0.25,True,0.3,True,NonIID,0.7798,0.639522977399826,0.7946,0.1062,0.9909,0.1111111111111111,0.0,0.48148148148148123,0.09126984126984126,adv_4,True
12,martfl,single,0.25,True,0.3,True,NonIID,0.7791,0.6166456966400147,0.7905,0.1054,0.9917,0.1111111111111111,0.0,0.45299145299145277,0.08424908424908424,adv_4,True
13,martfl,single,0.25,True,0.3,True,NonIID,0.7933,0.597154982471466,0.8014,0.1073,0.9901,0.1111111111111111,0.0,0.4285714285714283,0.07823129251700679,adv_4,True
14,martfl,single,0.25,True,0.3,True,NonIID,0.8029,0.5714050869941711,0.8129,0.1013,0.9961,0.1111111111111111,0.0,0.40740740740740716,0.073015873015873,adv_4,True
15,martfl,single,0.25,True,0.3,True,NonIID,0.7767,0.6829581631660462,0.787,0.1004,0.9971,0.1111111111111111,0.0,0.3888888888888886,0.06845238095238095,adv_4,True
16,martfl,single,0.25,True,0.3,True,NonIID,0.8072,0.6081923707962036,0.8152,0.1099,0.9869,0.1111111111111111,0.0,0.37254901960784287,0.06442577030812324,adv_4,True
17,martfl,single,0.25,True,0.3,True,NonIID,0.7984,0.6338451606750488,0.8098,0.1054,0.992,0.1111111111111111,0.0,0.3580246913580244,0.06084656084656084,adv_4,True
18,martfl,single,0.25,True,0.3,True,NonIID,0.8045,0.6513054446220398,0.8162,0.109,0.9882,0.1111111111111111,0.0,0.3450292397660816,0.05764411027568922,adv_4,True
19,martfl,single,0.25,True,0.3,True,NonIID,0.8084,0.6555805204391479,0.8205,0.1054,0.9918,0.1111111111111111,0.0,0.33333333333333304,0.054761904761904755,adv_4,True
20,martfl,single,0.25,True,0.3,True,NonIID,0.8034,0.7176905029773712,0.8136,0.1166,0.9805,0.1111111111111111,0.0,0.32275132275132246,0.05215419501133786,adv_4,True
0,martfl,single,0.25,True,0.3,False,NonIID,0.4262,1.5581143995285034,0.4366,0.4411,0.5034,1.0,0.6666666666666666,1.0,0.6666666666666666,,
1,martfl,single,0.25,True,0.3,False,NonIID,0.6124,1.0221476510047913,0.62,0.5775,0.1566,1.0,0.6190476190476191,1.0,0.6428571428571428,,
2,martfl,single,0.25,True,0.3,False,NonIID,0.5646,1.7328398677825927,0.5811,0.515,0.2125,0.1111111111111111,0.2857142857142857,0.7037037037037037,0.5238095238095237,,
3,martfl,single,0.25,True,0.3,False,NonIID,0.5524,1.2150826622009276,0.5617,0.537,0.1982,0.5555555555555556,0.47619047619047616,0.6666666666666667,0.5119047619047619,,
4,martfl,single,0.25,True,0.3,False,NonIID,0.6354,0.9572113388061524,0.6439,0.4872,0.4103,1.0,0.5714285714285714,0.7333333333333334,0.5238095238095237,,
5,martfl,single,0.25,True,0.3,False,NonIID,0.6898,0.7785997507095337,0.6949,0.3446,0.6159,1.0,0.6190476190476191,0.7777777777777778,0.5396825396825397,,
6,martfl,single,0.25,True,0.3,False,NonIID,0.6826,0.837007958316803,0.6942,0.3245,0.7246,1.0,0.5714285714285714,0.8095238095238095,0.5442176870748299,,
7,martfl,single,0.25,True,0.3,False,NonIID,0.7261,0.671665012216568,0.73,0.2544,0.7894,1.0,0.7142857142857143,0.8333333333333334,0.5654761904761905,,
8,martfl,single,0.25,True,0.3,False,NonIID,0.7115,0.7356190839767456,0.725,0.2577,0.8254,1.0,0.5714285714285714,0.8518518518518519,0.566137566137566,,
9,martfl,single,0.25,True,0.3,False,NonIID,0.7457,0.6233553352832795,0.7478,0.2041,0.8811,1.0,0.7142857142857143,0.8666666666666668,0.5809523809523809,,
10,martfl,single,0.25,True,0.3,False,NonIID,0.7406,0.6798278906822205,0.7562,0.1897,0.9032,1.0,0.42857142857142855,0.8787878787878789,0.5670995670995671,,
11,martfl,single,0.25,True,0.3,False,NonIID,0.7663,0.5640330613136292,0.7728,0.1928,0.8946,1.0,0.7142857142857143,0.888888888888889,0.5793650793650794,,
12,martfl,single,0.25,True,0.3,False,NonIID,0.7365,0.7394425256252288,0.748,0.2019,0.8889,0.5555555555555556,0.38095238095238093,0.8632478632478633,0.5641025641025641,,
13,martfl,single,0.25,True,0.3,False,NonIID,0.77,0.5616583186626435,0.7754,0.1689,0.924,1.0,0.6666666666666666,0.8730158730158731,0.5714285714285714,,
14,martfl,single,0.25,True,0.3,False,NonIID,0.7578,0.6467842134952545,0.771,0.1568,0.9378,0.8888888888888888,0.38095238095238093,0.8740740740740741,0.5587301587301587,,
15,martfl,single,0.25,True,0.3,False,NonIID,0.7701,0.5757813887119293,0.7741,0.1337,0.9612,1.0,0.6190476190476191,0.8819444444444445,0.5625,,
